date,cash,market_value,equity,positions
2025-03-04,519029.33573685103,685925.0,1204954.335736851,10
2025-03-05,533264.2174426957,670013.0,1203277.2174426957,10
2025-03-06,544862.2638547979,667612.0,1212474.263854798,10
2025-03-07,571392.8031658661,641942.0,1213334.803165866,10
2025-03-10,543544.0046177482,675378.0,1218922.0046177483,10
2025-03-11,560315.2140109364,671112.0,1231427.2140109364,10
2025-03-12,558785.0736675351,668028.0,1226813.073667535,10
2025-03-13,545231.2056399295,670455.0,1215686.2056399295,10
2025-03-14,548784.2842500802,669809.0,1218593.2842500801,10
2025-03-17,548142.6476625802,669189.0,1217331.6476625802,10
2025-03-18,551049.1275750803,666633.0,1217682.1275750804,10
2025-03-19,532859.8015632817,690293.76128,1223153.5628432818,10
2025-03-20,545976.6786660817,671292.22288,1217268.9015460818,10
2025-03-21,532358.389731246,689983.6232,1222342.012931246,10
2025-03-24,645503.5426465843,550665.0,1196168.5426465843,7
2025-03-25,493420.917041369,694236.0,1187656.917041369,10
2025-03-26,524958.7481297376,670964.0,1195922.7481297376,10
2025-03-27,535511.5245401738,661436.0,1196947.5245401738,10
2025-03-28,528933.3539629389,658174.0,1187107.3539629388,10
2025-03-31,505866.14237559726,676465.0,1182331.1423755973,10
2025-04-01,520059.8995688371,674286.0,1194345.8995688371,10
2025-04-02,535506.8227196485,664339.0,1199845.8227196485,10
2025-04-03,545471.5904620279,653212.0,1198683.590462028,10
2025-04-07,581566.4789493006,547431.0,1128997.4789493005,8
2025-04-08,684074.4028639267,458325.0,1142399.4028639267,5
2025-04-09,556352.6588714091,588868.0,1145220.658871409,7
2025-04-10,426103.439105544,731768.0,1157871.439105544,10
2025-04-11,502230.86185631354,655856.0,1158086.8618563134,10
2025-04-14,518094.2206291251,658569.0,1176663.2206291251,10
2025-04-15,513190.40841190115,662181.0,1175371.4084119012,10
2025-04-16,553181.4407385023,609097.26096,1162278.7016985023,10
2025-04-17,524581.1880264608,640122.2504799999,1164703.4385064607,10
2025-04-18,526463.2297422453,631799.30288,1158262.5326222451,10
2025-04-21,517117.3913027137,662741.42864,1179858.8199427137,10
2025-04-22,517147.2299632137,665576.502,1182723.7319632135,10
2025-04-23,538385.4876339888,630676.0,1169061.4876339887,10
2025-04-24,505223.32723696047,664099.0,1169322.3272369604,10
2025-04-25,522919.3326040605,633865.0,1156784.3326040604,10
2025-04-28,572882.5401484361,551903.0,1124785.540148436,8
2025-04-29,503221.42032476724,628231.0,1131452.4203247672,9
2025-04-30,457905.6810050764,692178.0,1150083.6810050765,10
2025-05-06,469695.0897899764,699860.0,1169555.0897899764,10
2025-05-07,525523.0707372449,652091.0,1177614.070737245,10
2025-05-08,540075.793375729,651346.0,1191421.7933757291,10
2025-05-09,553543.7638122289,636093.0,1189636.763812229,10
2025-05-12,537601.8974811662,656779.0,1194380.8974811663,10
2025-05-13,537601.8974811662,657957.0,1195558.8974811663,10
2025-05-14,534321.8974090662,660382.0,1194703.897409066,10
2025-05-15,523201.695134761,670079.0,1193280.695134761,10
2025-05-16,530595.2355664605,668588.0,1199183.2355664605,10
2025-05-19,520137.0418305468,682724.0,1202861.0418305467,10
2025-05-20,516596.59495986596,695352.0,1211948.594959866,10
2025-05-21,538453.9736858236,680102.0,1218555.9736858236,10
2025-05-22,525529.4294828896,685597.0,1211126.4294828896,10
2025-05-23,533643.4582377817,674189.0,1207832.4582377817,10
2025-05-26,560380.3429086176,642705.0,1203085.3429086176,9
2025-05-27,526978.0307726368,687525.0268,1214503.0575726368,10
2025-05-28,527370.012546309,688330.1610399999,1215700.173586309,10
2025-05-29,555964.1094081901,659659.29528,1215623.4046881902,10
2025-05-30,554426.23707219,660160.45968,1214586.6967521901,10
2025-06-03,556509.6865906944,667953.27064,1224462.9572306944,10
2025-06-04,613904.5703443188,646118.0,1260022.5703443186,8
2025-06-05,496908.4102434012,759194.0,1256102.4102434013,10
2025-06-06,507209.14957250125,761362.0,1268571.1495725012,10
2025-06-09,540701.6753883003,736024.0,1276725.6753883003,10
2025-06-10,557405.1058546829,654484.0,1211889.1058546829,10
2025-06-11,570968.392627369,701511.0,1272479.3926273691,10
2025-06-12,579201.9447046691,692009.0,1271210.944704669,10
2025-06-13,582161.8677014998,675550.0,1257711.8677014997,10
2025-06-16,543586.0487596865,712137.0,1255723.0487596865,10
2025-06-17,571922.6665602104,695903.0,1267825.6665602103,10
2025-06-18,537741.6427047708,713449.0,1251190.642704771,10
2025-06-19,560419.068864384,657794.0,1218213.068864384,9
2025-06-20,551515.7143480176,650940.0,1202455.7143480177,9
2025-06-23,500442.00002262957,723430.48,1223872.4800226295,10
2025-06-24,531232.3845486407,700305.04,1231537.4245486408,10
2025-06-25,542506.2336849103,691336.81,1233843.0436849105,10
2025-06-26,547276.1420290913,687544.88,1234821.0220290911,10
2025-06-27,547029.8600379914,688254.1599999999,1235284.0200379915,10
2025-06-30,553501.0596394,684704.0,1238205.0596393999,10
2025-07-01,551581.8119202,689781.0,1241362.8119202,10
2025-07-02,551581.8119202,689566.0,1241147.8119202,10
2025-07-03,551857.6537782,689171.0,1241028.6537782,10
2025-07-04,550928.3801463414,678921.0,1229849.3801463414,10
2025-07-07,539508.7348990556,687978.0,1227486.7348990557,10
2025-07-08,560054.1143397028,682210.0,1242264.1143397028,10
2025-07-09,560054.1143397028,672752.0,1232806.1143397028,10
2025-07-10,557738.4575658028,678918.0,1236656.4575658028,10
2025-07-11,557397.9375170028,680325.0,1237722.9375170027,10
2025-07-14,563409.4790965372,679597.0,1243006.4790965372,10
2025-07-15,554821.9175092826,676302.0,1231123.9175092825,10
2025-07-16,561496.9437908463,667155.0,1228651.9437908463,10
2025-07-17,557324.9083592462,679798.0,1237122.9083592463,10
2025-07-18,567856.2788103559,673726.0,1241582.2788103558,10
2025-07-21,566500.4367542631,679333.0,1245833.436754263,10
2025-07-22,554634.1284661705,692366.0,1247000.1284661705,10
2025-07-23,552148.9975212544,674174.0,1226322.9975212542,10
2025-07-24,539574.7361510791,706234.0,1245808.7361510792,10
2025-07-25,539574.7361510791,693931.0,1233505.7361510792,10
2025-07-28,547161.0787581451,681899.0,1229060.0787581452,10
2025-07-29,554475.0319661452,667217.0,1221692.0319661452,10
2025-07-30,554673.0421354197,658081.0,1212754.0421354198,10
2025-07-31,511856.76299027307,684295.0,1196151.762990273,10
2025-08-01,520302.45627819485,679192.0,1199494.456278195,10
2025-08-04,520302.45627819485,691006.0,1211308.456278195,10
2025-08-05,536869.4769795949,672888.0,1209757.476979595,10
2025-08-06,543661.4772867949,670678.0,1214339.477286795,10
2025-08-07,534564.553934895,679547.0,1214111.553934895,10
2025-08-08,539386.640574095,678694.0,1218080.6405740948,10
2025-08-11,535945.403636987,685970.0,1221915.4036369869,10
2025-08-12,551791.0770435381,672883.0,1224674.077043538,10
2025-08-13,549560.2298067381,679907.0,1229467.229806738,10
2025-08-14,541605.8856982453,673540.0,1215145.8856982454,10
2025-08-15,545194.3946527452,673262.0,1218456.3946527452,10
2025-08-18,542371.8570458452,678178.0,1220549.8570458451,10
2025-08-19,541102.5024730451,685991.0,1227093.5024730451,10
2025-08-20,546496.483995795,704732.0,1251228.483995795,10
2025-08-21,592593.8965915536,654409.0,1247002.8965915535,9
2025-08-22,547813.772908798,700286.0,1248099.772908798,10
2025-08-25,573546.4233682739,684033.0,1257579.4233682738,10
2025-08-26,570591.5679260739,692326.0,1262917.567926074,10
2025-08-27,533466.8749232179,707375.0,1240841.874923218,10
2025-08-28,752346.2522115195,469295.0,1221641.2522115195,5
2025-08-29,500982.92738816893,714828.0,1215810.9273881689,9
2025-09-01,451184.25826796895,778268.0,1229452.258267969,10
2025-09-02,524434.1342948464,702019.0,1226453.1342948466,10
2025-09-03,518073.60450772493,686877.0,1204950.604507725,10
2025-09-04,544146.2231768486,653710.0,1197856.2231768486,10
2025-09-05,558803.4070684486,650419.0,1209222.4070684486,10
2025-09-08,547875.7472009487,661174.0,1209049.7472009487,10
2025-09-09,554294.8486474487,659955.0,1214249.8486474487,10
2025-09-10,550096.7955539487,664596.0,1214692.7955539487,10
2025-09-11,549992.6973863489,669886.0,1219878.6973863489,10
2025-09-12,531754.166691894,704867.0,1236621.166691894,10
2025-09-15,553130.9124754871,684356.0,1237486.9124754872,10
2025-09-16,553618.2310825872,692282.0,1245900.231082587,10
2025-09-17,546678.8244857279,695331.0,1242009.824485728,10
2025-09-18,540917.1192522736,692201.0,1233118.1192522736,10
2025-09-19,621604.0989746237,608170.0,1229774.0989746237,8
2025-09-22,470696.76241688605,757921.0,1228617.7624168862,10
2025-09-23,529165.7364867773,671014.0,1200179.7364867772,9
2025-09-24,474060.1663493396,731836.0,1205896.1663493395,10
2025-09-25,507717.1145724778,687132.0,1194849.1145724778,10
2025-09-26,510056.7064305367,677039.0,1187095.7064305367,10
2025-09-29,556361.4749332811,653399.0,1209760.474933281,9
2025-09-30,519584.6730794891,698291.0,1217875.673079489,10
2025-10-09,525237.0208406942,698566.0,1223803.0208406942,10
2025-10-10,526234.8218511718,694676.0,1220910.8218511718,10
2025-10-13,509967.5471114808,706867.0,1216834.5471114807,10
2025-10-14,542872.4432646731,676332.0,1219204.443264673,10
2025-10-15,535206.1098352084,687348.0,1222554.1098352084,10
2025-10-16,545415.285736308,676366.0,1221781.285736308,10
2025-10-17,634737.7263011574,583931.0,1218668.7263011574,7
2025-10-20,473386.2346684261,759110.0,1232496.2346684262,10
2025-10-21,540158.2969105227,711056.0,1251214.2969105227,10
2025-10-22,534942.5529477935,725230.0,1260172.5529477936,10
2025-10-23,534942.5529477935,732101.0,1267043.5529477936,10
2025-10-24,566144.6903885758,715076.0,1281220.6903885757,10
2025-10-27,561986.9251799668,654925.0,1216911.9251799667,10
2025-10-28,591233.7903490418,640696.0,1231929.7903490418,10
2025-10-29,555597.8117874721,749537.0,1305134.811787472,10
2025-10-30,584169.0957398233,719880.0,1304049.0957398233,10
2025-10-31,591621.6885962427,730554.0,1322175.6885962426,10
2025-11-03,602757.5662286673,733474.0,1336231.5662286673,10
2025-11-04,594510.1982420094,756827.0,1351337.1982420094,10
2025-11-05,616242.275918801,771195.0,1387437.2759188008,9
2025-11-06,581120.7465567918,809487.0,1390607.746556792,10
2025-11-07,611018.5391786089,794625.0,1405643.539178609,10
2025-11-10,638306.5603856978,779834.0,1418140.5603856978,10
2025-11-11,629933.057375951,786731.0,1416664.057375951,10
2025-11-12,625020.676956536,791258.0,1416278.676956536,10
2025-11-13,640010.2290612631,726563.0,1366573.2290612631,10
2025-11-14,634696.1800409032,728187.0,1362883.1800409032,10
2025-11-17,690154.8924426961,674400.0,1364554.8924426963,9
2025-11-18,613408.2985560134,799044.0,1412452.2985560135,10
2025-11-19,727002.9509005453,689645.0,1416647.9509005453,8
2025-11-20,588401.2370659313,847219.0,1435620.2370659313,10
2025-11-21,612399.2613160863,780439.0,1392838.2613160862,10
2025-11-24,644507.8683896944,748022.0,1392529.8683896945,9
2025-11-25,595340.5970449775,814853.0,1410193.5970449774,10
2025-11-26,642970.9482693834,785924.0,1428894.9482693835,10
2025-11-27,658010.67632946,773918.0,1431928.67632946,10
2025-11-28,629851.4112684071,826224.0,1456075.411268407,10
2025-12-01,640483.1052498446,835165.0,1475648.1052498445,10
2025-12-02,631897.7654473851,846414.0,1478311.7654473851,10
2025-12-03,639295.7460850027,855410.0,1494705.7460850026,10
2025-12-04,648912.408584802,821108.0,1470020.408584802,10
2025-12-05,668796.8224402061,840997.0,1509793.822440206,10
2025-12-08,696699.6067563568,821196.0,1517895.6067563568,10
2025-12-09,682137.186894568,836849.0,1518986.1868945681,10
2025-12-10,720259.4206148242,811038.0,1531297.4206148242,9
2025-12-11,638128.8816929318,860190.0,1498318.8816929318,10
2025-12-12,636408.3695713886,879245.0,1515653.3695713887,10
2025-12-15,666419.2466211526,863503.0,1529922.2466211526,10
2025-12-16,671324.9087013215,827753.0,1499077.9087013216,10
2025-12-17,671512.5648874288,846111.0,1517623.5648874287,10
2025-12-18,693613.9688240851,832154.0,1525767.968824085,10
2025-12-19,667884.6160504445,867846.0,1535730.6160504445,10
2025-12-22,671155.3363534746,879475.0,1550630.3363534748,10
2025-12-23,678497.102438578,856497.0,1534994.102438578,10
2025-12-24,1030801.1289017517,512512.0,1543313.1289017517,6
2025-12-25,1211787.3397603948,319597.0,1531384.3397603948,4
2025-12-26,1365384.5220865903,167277.0,1532661.5220865903,2
2025-12-29,1452481.0619899633,75834.0,1528315.0619899633,1
2025-12-30,1527646.8802306633,0.0,1527646.8802306633,0
2025-12-31,1527646.8802306633,0.0,1527646.8802306633,0
